kind	axis	factor	model	variant	representation	target	regressor	panel	matrix	metadata	embed_model	panel_row_index_column	metadata_row_index_column	expected_rows	output
regression	valuation	direction	roberta	masked_short	target_span_mean	next_evtoebitda_log_dev	huber_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/direction.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_direction_huber_sgd_next_evtoebitda_log_dev/result.json
regression	valuation	direction	roberta	masked_short	target_span_mean	next_evtoebitda_log_dev	elasticnet_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/direction.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_direction_elasticnet_sgd_next_evtoebitda_log_dev/result.json
regression	valuation	high_deviation	roberta	masked_short	target_span_mean	next_pe_log_dev	ridge	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/high_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_high_deviation_ridge_next_pe_log_dev/result.json
regression	valuation	high_deviation	roberta	masked_short	target_span_mean	next_pe_log_dev	huber_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/high_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_high_deviation_huber_sgd_next_pe_log_dev/result.json
regression	valuation	high_deviation	roberta	masked_short	target_span_mean	next_pe_log_dev	elasticnet_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/high_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_high_deviation_elasticnet_sgd_next_pe_log_dev/result.json
regression	valuation	high_deviation	roberta	masked_short	target_span_mean	next_pb_log_dev	ridge	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/high_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_high_deviation_ridge_next_pb_log_dev/result.json
regression	valuation	high_deviation	roberta	masked_short	target_span_mean	next_pb_log_dev	huber_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/high_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_high_deviation_huber_sgd_next_pb_log_dev/result.json
regression	valuation	high_deviation	roberta	masked_short	target_span_mean	next_pb_log_dev	elasticnet_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/high_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_high_deviation_elasticnet_sgd_next_pb_log_dev/result.json
regression	valuation	high_deviation	roberta	masked_short	target_span_mean	next_ps_log_dev	ridge	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/high_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_high_deviation_ridge_next_ps_log_dev/result.json
regression	valuation	high_deviation	roberta	masked_short	target_span_mean	next_ps_log_dev	huber_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/high_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_high_deviation_huber_sgd_next_ps_log_dev/result.json
regression	valuation	high_deviation	roberta	masked_short	target_span_mean	next_ps_log_dev	elasticnet_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/high_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_high_deviation_elasticnet_sgd_next_ps_log_dev/result.json
regression	valuation	high_deviation	roberta	masked_short	target_span_mean	next_evtoebitda_log_dev	ridge	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/high_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_high_deviation_ridge_next_evtoebitda_log_dev/result.json
regression	valuation	high_deviation	roberta	masked_short	target_span_mean	next_evtoebitda_log_dev	huber_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/high_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_high_deviation_huber_sgd_next_evtoebitda_log_dev/result.json
regression	valuation	high_deviation	roberta	masked_short	target_span_mean	next_evtoebitda_log_dev	elasticnet_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/high_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_high_deviation_elasticnet_sgd_next_evtoebitda_log_dev/result.json
regression	valuation	low_deviation	roberta	masked_short	target_span_mean	next_pe_log_dev	ridge	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/low_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_low_deviation_ridge_next_pe_log_dev/result.json
regression	valuation	low_deviation	roberta	masked_short	target_span_mean	next_pe_log_dev	huber_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/low_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_low_deviation_huber_sgd_next_pe_log_dev/result.json
regression	valuation	low_deviation	roberta	masked_short	target_span_mean	next_pe_log_dev	elasticnet_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/low_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_low_deviation_elasticnet_sgd_next_pe_log_dev/result.json
regression	valuation	low_deviation	roberta	masked_short	target_span_mean	next_pb_log_dev	ridge	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/low_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_low_deviation_ridge_next_pb_log_dev/result.json
regression	valuation	low_deviation	roberta	masked_short	target_span_mean	next_pb_log_dev	huber_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/low_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_low_deviation_huber_sgd_next_pb_log_dev/result.json
regression	valuation	low_deviation	roberta	masked_short	target_span_mean	next_pb_log_dev	elasticnet_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/low_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_low_deviation_elasticnet_sgd_next_pb_log_dev/result.json
regression	valuation	low_deviation	roberta	masked_short	target_span_mean	next_ps_log_dev	ridge	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/low_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_low_deviation_ridge_next_ps_log_dev/result.json
regression	valuation	low_deviation	roberta	masked_short	target_span_mean	next_ps_log_dev	huber_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/low_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_low_deviation_huber_sgd_next_ps_log_dev/result.json
regression	valuation	low_deviation	roberta	masked_short	target_span_mean	next_ps_log_dev	elasticnet_sgd	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/low_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_low_deviation_elasticnet_sgd_next_ps_log_dev/result.json
regression	valuation	low_deviation	roberta	masked_short	target_span_mean	next_evtoebitda_log_dev	ridge	data/processed/prompt_factor_labels/prompt_factor_label_panel_extended_v1.parquet	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/low_deviation.npy	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/factors_token/roberta/valuation/masked_short/target_span_mean/metadata.parquet	chinese_roberta	row_index	row_index	75894	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/aligned_masked_short_v1/regression_token_extended_v1/valuation_low_deviation_ridge_next_evtoebitda_log_dev/result.json
